id,num_drivers,created_at,updated_at,driver_eta
46327,2,2017-12-21 01:08:45.369836,2017-12-21 01:08:45.369836,1
46328,3,2017-12-21 01:09:26.01473,2017-12-21 01:09:26.01473,0
46333,4,2017-12-21 01:13:25.38738,2017-12-21 01:13:25.38738,3
46337,6,2017-12-21 01:18:25.463893,2017-12-21 01:18:25.463893,1
46338,6,2017-12-21 01:19:45.81335,2017-12-21 01:19:45.81335,2
46340,6,2017-12-21 01:20:45.549193,2017-12-21 01:20:45.549193,2
46342,5,2017-12-21 01:22:05.301465,2017-12-21 01:22:05.301465,2
46344,3,2017-12-21 01:23:25.460457,2017-12-21 01:23:25.460457,2
46347,0,2017-12-21 01:27:45.562417,2017-12-21 01:27:45.562417,1000
46350,3,2017-12-21 01:31:25.405663,2017-12-21 01:31:25.405663,6
46352,2,2017-12-21 01:32:05.504878,2017-12-21 01:32:05.504878,5
46354,6,2017-12-21 01:34:05.56536,2017-12-21 01:34:05.56536,2
46356,8,2017-12-21 01:35:45.431566,2017-12-21 01:35:45.431566,1
46358,9,2017-12-21 01:37:25.665576,2017-12-21 01:37:25.665576,0
46359,9,2017-12-21 01:38:05.861512,2017-12-21 01:38:05.861512,1
46360,8,2017-12-21 01:38:25.639421,2017-12-21 01:38:25.639421,1
46361,8,2017-12-21 01:38:45.822395,2017-12-21 01:38:45.822395,2
46362,7,2017-12-21 01:39:25.554074,2017-12-21 01:39:25.554074,2
46363,6,2017-12-21 01:40:05.62236,2017-12-21 01:40:05.62236,2
46365,7,2017-12-21 01:41:05.728466,2017-12-21 01:41:05.728466,1
46367,7,2017-12-21 01:42:05.779441,2017-12-21 01:42:05.779441,1
46370,7,2017-12-21 01:45:45.682055,2017-12-21 01:45:45.682055,0
46372,7,2017-12-21 01:46:25.47541,2017-12-21 01:46:25.47541,1
46375,9,2017-12-21 01:49:05.539285,2017-12-21 01:49:05.539285,1
46379,6,2017-12-21 01:55:05.409796,2017-12-21 01:55:05.409796,1
46380,7,2017-12-21 01:55:45.719197,2017-12-21 01:55:45.719197,1
46381,6,2017-12-21 01:58:05.483833,2017-12-21 01:58:05.483833,2
46382,5,2017-12-21 01:58:25.332361,2017-12-21 01:58:25.332361,2
46386,7,2017-12-21 02:02:25.761599,2017-12-21 02:02:25.761599,1
46387,6,2017-12-21 02:03:05.612495,2017-12-21 02:03:05.612495,1
46389,8,2017-12-21 02:05:45.709565,2017-12-21 02:05:45.709565,1
46391,8,2017-12-21 02:09:25.324161,2017-12-21 02:09:25.324161,1
46395,9,2017-12-21 02:19:25.450766,2017-12-21 02:19:25.450766,2
46396,10,2017-12-21 02:20:45.845904,2017-12-21 02:20:45.845904,2
46397,11,2017-12-21 02:22:05.884791,2017-12-21 02:22:05.884791,2
46398,10,2017-12-21 02:22:45.686336,2017-12-21 02:22:45.686336,2
46400,9,2017-12-21 02:25:05.537624,2017-12-21 02:25:05.537624,1
46401,8,2017-12-21 02:26:05.640696,2017-12-21 02:26:05.640696,0
46402,7,2017-12-21 02:26:45.717988,2017-12-21 02:26:45.717988,0
46403,7,2017-12-21 02:27:25.426941,2017-12-21 02:27:25.426941,1
46404,7,2017-12-21 02:28:05.825591,2017-12-21 02:28:05.825591,2
46405,6,2017-12-21 02:30:05.421267,2017-12-21 02:30:05.421267,2
46406,7,2017-12-21 02:31:45.744693,2017-12-21 02:31:45.744693,2
46408,9,2017-12-21 02:34:25.505914,2017-12-21 02:34:25.505914,1
46409,8,2017-12-21 02:36:45.487489,2017-12-21 02:36:45.487489,1
46410,7,2017-12-21 02:38:05.647006,2017-12-21 02:38:05.647006,1
46412,9,2017-12-21 02:42:45.718679,2017-12-21 02:42:45.718679,1
46413,8,2017-12-21 02:43:25.514074,2017-12-21 02:43:25.514074,1
46415,10,2017-12-21 02:44:25.419059,2017-12-21 02:44:25.419059,1
46417,8,2017-12-21 02:50:25.620136,2017-12-21 02:50:25.620136,1
46419,8,2017-12-21 02:58:05.711025,2017-12-21 02:58:05.711025,1
46422,7,2017-12-21 03:02:45.547854,2017-12-21 03:02:45.547854,1
46425,8,2017-12-21 03:12:45.777044,2017-12-21 03:12:45.777044,1
46428,3,2017-12-21 03:18:25.634285,2017-12-21 03:18:25.634285,2
46429,2,2017-12-21 03:19:05.311732,2017-12-21 03:19:05.311732,3
46431,0,2017-12-21 03:24:05.38599,2017-12-21 03:24:05.38599,1000
46432,1,2017-12-21 03:25:45.383525,2017-12-21 03:25:45.383525,19
46434,2,2017-12-21 03:29:05.273703,2017-12-21 03:29:05.273703,18
46436,3,2017-12-21 03:31:25.509651,2017-12-21 03:31:25.509651,4
46438,2,2017-12-21 03:32:45.608276,2017-12-21 03:32:45.608276,15
46439,3,2017-12-21 03:33:25.476022,2017-12-21 03:33:25.476022,3
46441,2,2017-12-21 03:34:25.322522,2017-12-21 03:34:25.322522,13
46445,5,2017-12-21 03:36:26.181449,2017-12-21 03:36:26.181449,2
46447,5,2017-12-21 03:37:25.337046,2017-12-21 03:37:25.337046,2
46449,5,2017-12-21 03:41:05.445366,2017-12-21 03:41:05.445366,1
46450,5,2017-12-21 03:41:45.792857,2017-12-21 03:41:45.792857,0
46453,4,2017-12-21 03:44:05.629781,2017-12-21 03:44:05.629781,3
46454,4,2017-12-21 03:44:45.510574,2017-12-21 03:44:45.510574,2
46455,3,2017-12-21 03:47:25.429525,2017-12-21 03:47:25.429525,2
46456,2,2017-12-21 03:48:05.447995,2017-12-21 03:48:05.447995,2
46459,1,2017-12-21 03:52:05.52234,2017-12-21 03:52:05.52234,2
46460,2,2017-12-21 03:52:45.433317,2017-12-21 03:52:45.433317,2
46462,3,2017-12-21 03:54:05.462534,2017-12-21 03:54:05.462534,2
46463,4,2017-12-21 03:55:25.581643,2017-12-21 03:55:25.581643,2
46465,6,2017-12-21 03:57:46.902157,2017-12-21 03:57:46.902157,2
46466,5,2017-12-21 03:58:25.916132,2017-12-21 03:58:25.916132,2
46467,5,2017-12-21 03:59:05.537663,2017-12-21 03:59:05.537663,1
46469,6,2017-12-21 04:04:45.539121,2017-12-21 04:04:45.539121,1
46471,7,2017-12-21 04:08:25.661155,2017-12-21 04:08:25.661155,1
46473,5,2017-12-21 04:12:05.640133,2017-12-21 04:12:05.640133,1
46474,4,2017-12-21 04:18:25.282425,2017-12-21 04:18:25.282425,1
46476,4,2017-12-21 04:22:05.571018,2017-12-21 04:22:05.571018,1
46478,4,2017-12-21 04:30:45.566687,2017-12-21 04:30:45.566687,1
46484,0,2017-12-21 05:03:05.252118,2017-12-21 05:03:05.252118,1000
46486,0,2017-12-21 05:08:25.302502,2017-12-21 05:08:25.302502,1000
46490,0,2017-12-21 05:15:45.196362,2017-12-21 05:15:45.196362,1000
46491,1,2017-12-21 05:19:45.494862,2017-12-21 05:19:45.494862,1
46493,2,2017-12-21 05:22:25.212257,2017-12-21 05:22:25.212257,1
46495,3,2017-12-21 05:29:05.417421,2017-12-21 05:29:05.417421,0
46496,2,2017-12-21 05:32:45.50981,2017-12-21 05:32:45.50981,2
46497,1,2017-12-21 05:36:25.54926,2017-12-21 05:36:25.54926,3
46498,1,2017-12-21 05:37:05.263193,2017-12-21 05:37:05.263193,2
46270,3,2017-12-21 00:19:45.38088,2017-12-21 00:19:45.38088,2
46271,3,2017-12-21 00:20:05.415383,2017-12-21 00:20:05.415383,1
46273,4,2017-12-21 00:20:45.481178,2017-12-21 00:20:45.481178,0
46274,4,2017-12-21 00:21:25.573347,2017-12-21 00:21:25.573347,1
46277,3,2017-12-21 00:23:25.520441,2017-12-21 00:23:25.520441,2
46278,3,2017-12-21 00:24:05.608226,2017-12-21 00:24:05.608226,1
46279,3,2017-12-21 00:25:25.79465,2017-12-21 00:25:25.79465,2
46281,2,2017-12-21 00:26:05.29116,2017-12-21 00:26:05.29116,4
46283,3,2017-12-21 00:28:45.279365,2017-12-21 00:28:45.279365,1
46285,5,2017-12-21 00:30:05.541417,2017-12-21 00:30:05.541417,1
46289,3,2017-12-21 00:33:25.36624,2017-12-21 00:33:25.36624,2
46292,4,2017-12-21 00:36:25.53635,2017-12-21 00:36:25.53635,1
46293,5,2017-12-21 00:36:47.212176,2017-12-21 00:36:47.212176,1
46295,7,2017-12-21 00:38:25.372665,2017-12-21 00:38:25.372665,1
46298,7,2017-12-21 00:44:45.406452,2017-12-21 00:44:45.406452,3
46300,7,2017-12-21 00:47:25.696126,2017-12-21 00:47:25.696126,4
46304,4,2017-12-21 00:50:05.484435,2017-12-21 00:50:05.484435,7
46306,4,2017-12-21 00:51:05.616592,2017-12-21 00:51:05.616592,5
46307,5,2017-12-21 00:51:45.520039,2017-12-21 00:51:45.520039,4
46309,3,2017-12-21 00:52:25.532799,2017-12-21 00:52:25.532799,3
46310,2,2017-12-21 00:52:45.387247,2017-12-21 00:52:45.387247,8
46311,3,2017-12-21 00:53:25.565494,2017-12-21 00:53:25.565494,4
46312,3,2017-12-21 00:53:45.35916,2017-12-21 00:53:45.35916,3
46313,2,2017-12-21 00:54:45.519012,2017-12-21 00:54:45.519012,7
46316,1,2017-12-21 01:00:25.365825,2017-12-21 01:00:25.365825,16
46317,2,2017-12-21 01:02:45.955253,2017-12-21 01:02:45.955253,7
46320,4,2017-12-21 01:05:05.46382,2017-12-21 01:05:05.46382,1
46323,2,2017-12-21 01:06:05.363267,2017-12-21 01:06:05.363267,4
46325,0,2017-12-21 01:07:45.436904,2017-12-21 01:07:45.436904,1000
46326,1,2017-12-21 01:08:25.504452,2017-12-21 01:08:25.504452,1
46329,3,2017-12-21 01:09:45.421847,2017-12-21 01:09:45.421847,2
46330,4,2017-12-21 01:11:05.71264,2017-12-21 01:11:05.71264,2
46331,3,2017-12-21 01:11:45.338308,2017-12-21 01:11:45.338308,4
46332,3,2017-12-21 01:12:05.326521,2017-12-21 01:12:05.326521,3
46334,4,2017-12-21 01:15:45.442406,2017-12-21 01:15:45.442406,2
46335,5,2017-12-21 01:16:25.614693,2017-12-21 01:16:25.614693,1
46336,6,2017-12-21 01:18:05.594959,2017-12-21 01:18:05.594959,2
46339,5,2017-12-21 01:20:05.430745,2017-12-21 01:20:05.430745,2
46341,7,2017-12-21 01:21:05.516466,2017-12-21 01:21:05.516466,2
46343,4,2017-12-21 01:22:25.528269,2017-12-21 01:22:25.528269,2
46345,1,2017-12-21 01:24:05.530585,2017-12-21 01:24:05.530585,5
46346,1,2017-12-21 01:27:25.311857,2017-12-21 01:27:25.311857,4
46348,1,2017-12-21 01:28:05.840066,2017-12-21 01:28:05.840066,6
46349,2,2017-12-21 01:31:05.37727,2017-12-21 01:31:05.37727,6
46351,3,2017-12-21 01:31:45.37002,2017-12-21 01:31:45.37002,5
46353,3,2017-12-21 01:32:25.379641,2017-12-21 01:32:25.379641,3
46355,7,2017-12-21 01:34:25.598459,2017-12-21 01:34:25.598459,2
46357,8,2017-12-21 01:36:45.791906,2017-12-21 01:36:45.791906,0
46364,7,2017-12-21 01:40:25.604409,2017-12-21 01:40:25.604409,2
46366,6,2017-12-21 01:41:45.596934,2017-12-21 01:41:45.596934,1
46368,8,2017-12-21 01:43:25.446638,2017-12-21 01:43:25.446638,1
46369,8,2017-12-21 01:45:25.360401,2017-12-21 01:45:25.360401,0
46371,8,2017-12-21 01:46:05.624391,2017-12-21 01:46:05.624391,1
46373,7,2017-12-21 01:47:05.520088,2017-12-21 01:47:05.520088,0
46374,9,2017-12-21 01:48:45.617568,2017-12-21 01:48:45.617568,0
46376,8,2017-12-21 01:51:25.325414,2017-12-21 01:51:25.325414,1
46377,6,2017-12-21 01:53:25.469367,2017-12-21 01:53:25.469367,1
46378,5,2017-12-21 01:54:05.546203,2017-12-21 01:54:05.546203,1
46383,6,2017-12-21 01:58:45.693591,2017-12-21 01:58:45.693591,1
46384,7,2017-12-21 02:00:05.626128,2017-12-21 02:00:05.626128,1
46385,7,2017-12-21 02:01:45.427283,2017-12-21 02:01:45.427283,0
46388,7,2017-12-21 02:04:06.028592,2017-12-21 02:04:06.028592,1
46390,8,2017-12-21 02:08:25.295051,2017-12-21 02:08:25.295051,0
46392,8,2017-12-21 02:10:49.095402,2017-12-21 02:10:49.095402,2
46393,7,2017-12-21 02:13:25.651001,2017-12-21 02:13:25.651001,3
46394,8,2017-12-21 02:15:05.60162,2017-12-21 02:15:05.60162,3
46399,9,2017-12-21 02:24:45.419563,2017-12-21 02:24:45.419563,2
46407,8,2017-12-21 02:32:05.636097,2017-12-21 02:32:05.636097,1
46411,8,2017-12-21 02:38:25.486562,2017-12-21 02:38:25.486562,1
46414,9,2017-12-21 02:43:45.640746,2017-12-21 02:43:45.640746,1
46416,9,2017-12-21 02:46:05.722323,2017-12-21 02:46:05.722323,1
46418,9,2017-12-21 02:52:05.613761,2017-12-21 02:52:05.613761,1
46420,7,2017-12-21 03:00:25.640194,2017-12-21 03:00:25.640194,1
46421,6,2017-12-21 03:01:05.708161,2017-12-21 03:01:05.708161,1
46423,8,2017-12-21 03:09:05.665867,2017-12-21 03:09:05.665867,1
46424,7,2017-12-21 03:12:05.633061,2017-12-21 03:12:05.633061,1
46426,7,2017-12-21 03:15:05.803767,2017-12-21 03:15:05.803767,1
46427,6,2017-12-21 03:15:25.679855,2017-12-21 03:15:25.679855,1
46430,1,2017-12-21 03:23:45.513424,2017-12-21 03:23:45.513424,19
46433,2,2017-12-21 03:26:46.40303,2017-12-21 03:26:46.40303,19
46435,2,2017-12-21 03:30:25.299134,2017-12-21 03:30:25.299134,17
46437,2,2017-12-21 03:32:05.279561,2017-12-21 03:32:05.279561,16
46440,2,2017-12-21 03:34:05.361749,2017-12-21 03:34:05.361749,14
46442,3,2017-12-21 03:34:45.655671,2017-12-21 03:34:45.655671,3
46443,3,2017-12-21 03:35:25.304968,2017-12-21 03:35:25.304968,2
46444,4,2017-12-21 03:36:05.307025,2017-12-21 03:36:05.307025,2
46446,6,2017-12-21 03:36:45.655258,2017-12-21 03:36:45.655258,2
46448,4,2017-12-21 03:40:05.57318,2017-12-21 03:40:05.57318,2
46451,4,2017-12-21 03:42:05.960233,2017-12-21 03:42:05.960233,1
46452,3,2017-12-21 03:43:05.528678,2017-12-21 03:43:05.528678,4
46457,1,2017-12-21 03:50:25.574963,2017-12-21 03:50:25.574963,19
46458,0,2017-12-21 03:51:45.317248,2017-12-21 03:51:45.317248,1000
46461,1,2017-12-21 03:53:05.236335,2017-12-21 03:53:05.236335,2
46464,5,2017-12-21 03:57:26.62542,2017-12-21 03:57:26.62542,2
46468,6,2017-12-21 04:03:45.489583,2017-12-21 04:03:45.489583,0
46470,7,2017-12-21 04:07:25.708904,2017-12-21 04:07:25.708904,0
46472,6,2017-12-21 04:11:05.527133,2017-12-21 04:11:05.527133,1
46475,3,2017-12-21 04:21:45.355357,2017-12-21 04:21:45.355357,1
46477,3,2017-12-21 04:29:45.300094,2017-12-21 04:29:45.300094,1
46479,3,2017-12-21 04:35:45.352119,2017-12-21 04:35:45.352119,1
46480,2,2017-12-21 04:41:45.325378,2017-12-21 04:41:45.325378,1
46481,3,2017-12-21 04:52:05.321541,2017-12-21 04:52:05.321541,1
46482,2,2017-12-21 04:59:45.324163,2017-12-21 04:59:45.324163,2
46483,1,2017-12-21 05:02:05.260054,2017-12-21 05:02:05.260054,5
46485,1,2017-12-21 05:06:05.383394,2017-12-21 05:06:05.383394,5
46487,1,2017-12-21 05:09:25.214914,2017-12-21 05:09:25.214914,4
46488,2,2017-12-21 05:11:45.284346,2017-12-21 05:11:45.284346,2
46489,1,2017-12-21 05:13:45.280055,2017-12-21 05:13:45.280055,2
46492,0,2017-12-21 05:21:25.262717,2017-12-21 05:21:25.262717,1000
46494,2,2017-12-21 05:23:45.549297,2017-12-21 05:23:45.549297,0
46501,4,2017-12-21 05:41:05.392241,2017-12-21 05:41:05.392241,2
46502,3,2017-12-21 05:44:25.484858,2017-12-21 05:44:25.484858,2
46503,3,2017-12-21 05:46:25.287251,2017-12-21 05:46:25.287251,1
46504,3,2017-12-21 05:47:05.554848,2017-12-21 05:47:05.554848,0
46505,3,2017-12-21 05:49:05.512244,2017-12-21 05:49:05.512244,1
46507,3,2017-12-21 05:55:05.393611,2017-12-21 05:55:05.393611,1
46510,4,2017-12-21 05:58:25.362784,2017-12-21 05:58:25.362784,1
46511,3,2017-12-21 06:02:45.408017,2017-12-21 06:02:45.408017,1
46512,2,2017-12-21 06:04:45.547815,2017-12-21 06:04:45.547815,1
46513,3,2017-12-21 06:15:45.561963,2017-12-21 06:15:45.561963,1
46499,2,2017-12-21 05:37:45.637444,2017-12-21 05:37:45.637444,2
46500,3,2017-12-21 05:40:45.440431,2017-12-21 05:40:45.440431,2
46506,4,2017-12-21 05:50:05.583974,2017-12-21 05:50:05.583974,1
46508,4,2017-12-21 05:56:45.365564,2017-12-21 05:56:45.365564,1
46509,3,2017-12-21 05:58:05.199745,2017-12-21 05:58:05.199745,1
46514,2,2017-12-21 06:20:05.313692,2017-12-21 06:20:05.313692,1
46516,2,2017-12-21 06:22:25.413693,2017-12-21 06:22:25.413693,1
46517,2,2017-12-21 06:25:05.242625,2017-12-21 06:25:05.242625,2
46519,2,2017-12-21 06:29:45.589197,2017-12-21 06:29:45.589197,4
46521,2,2017-12-21 06:33:05.290375,2017-12-21 06:33:05.290375,2
46526,2,2017-12-21 06:48:25.302116,2017-12-21 06:48:25.302116,1
46527,2,2017-12-21 06:49:05.260659,2017-12-21 06:49:05.260659,0
46528,2,2017-12-21 06:50:25.293998,2017-12-21 06:50:25.293998,1
46531,2,2017-12-21 06:58:25.450586,2017-12-21 06:58:25.450586,4
46535,2,2017-12-21 07:09:05.289364,2017-12-21 07:09:05.289364,4
46537,0,2017-12-21 07:46:25.241098,2017-12-21 07:46:25.241098,1000
46538,1,2017-12-21 13:05:05.46939,2017-12-21 13:05:05.46939,7
46539,0,2017-12-21 13:05:45.474189,2017-12-21 13:05:45.474189,1000
46546,2,2017-12-21 13:43:05.440107,2017-12-21 13:43:05.440107,1
46549,3,2017-12-21 14:03:45.726815,2017-12-21 14:03:45.726815,1
46550,3,2017-12-21 14:05:05.541115,2017-12-21 14:05:05.541115,0
46553,3,2017-12-21 14:08:25.498875,2017-12-21 14:08:25.498875,4
46556,3,2017-12-21 14:13:45.561207,2017-12-21 14:13:45.561207,1
46558,3,2017-12-21 14:23:05.216148,2017-12-21 14:23:05.216148,1
46559,3,2017-12-21 14:23:45.604308,2017-12-21 14:23:45.604308,0
46560,3,2017-12-21 14:24:25.63852,2017-12-21 14:24:25.63852,1
46562,4,2017-12-21 14:30:05.311034,2017-12-21 14:30:05.311034,2
46564,3,2017-12-21 14:35:25.551697,2017-12-21 14:35:25.551697,1
46569,2,2017-12-21 14:40:25.516762,2017-12-21 14:40:25.516762,3
46570,2,2017-12-21 14:43:45.469494,2017-12-21 14:43:45.469494,2
46571,3,2017-12-21 14:47:05.544388,2017-12-21 14:47:05.544388,2
46572,4,2017-12-21 14:49:05.351675,2017-12-21 14:49:05.351675,2
46573,4,2017-12-21 14:49:45.265362,2017-12-21 14:49:45.265362,1
46577,4,2017-12-21 15:11:05.46312,2017-12-21 15:11:05.46312,1
46580,5,2017-12-21 15:17:05.274743,2017-12-21 15:17:05.274743,1
46581,5,2017-12-21 15:17:45.517269,2017-12-21 15:17:45.517269,2
46583,5,2017-12-21 15:21:05.626239,2017-12-21 15:21:05.626239,2
46584,5,2017-12-21 15:29:25.769563,2017-12-21 15:29:25.769563,1
46585,5,2017-12-21 15:30:45.453587,2017-12-21 15:30:45.453587,0
46515,1,2017-12-21 06:20:45.269353,2017-12-21 06:20:45.269353,4
46518,1,2017-12-21 06:26:05.377317,2017-12-21 06:26:05.377317,4
46520,2,2017-12-21 06:32:05.395245,2017-12-21 06:32:05.395245,3
46522,1,2017-12-21 06:34:45.444935,2017-12-21 06:34:45.444935,4
46523,2,2017-12-21 06:39:25.548715,2017-12-21 06:39:25.548715,4
46524,2,2017-12-21 06:44:05.41921,2017-12-21 06:44:05.41921,3
46525,2,2017-12-21 06:46:05.463544,2017-12-21 06:46:05.463544,2
46529,2,2017-12-21 06:56:05.326521,2017-12-21 06:56:05.326521,2
46530,2,2017-12-21 06:57:25.281589,2017-12-21 06:57:25.281589,3
46532,2,2017-12-21 07:03:25.325433,2017-12-21 07:03:25.325433,3
46533,2,2017-12-21 07:04:45.239124,2017-12-21 07:04:45.239124,2
46534,2,2017-12-21 07:07:25.30839,2017-12-21 07:07:25.30839,3
46536,1,2017-12-21 07:10:45.303979,2017-12-21 07:10:45.303979,4
46540,1,2017-12-21 13:24:05.27823,2017-12-21 13:24:05.27823,4
46541,1,2017-12-21 13:24:45.252345,2017-12-21 13:24:45.252345,3
46542,0,2017-12-21 13:25:25.256028,2017-12-21 13:25:25.256028,1000
46543,1,2017-12-21 13:38:05.400331,2017-12-21 13:38:05.400331,3
46544,2,2017-12-21 13:38:45.452568,2017-12-21 13:38:45.452568,1
46545,2,2017-12-21 13:42:45.41644,2017-12-21 13:42:45.41644,0
46547,2,2017-12-21 13:44:05.445412,2017-12-21 13:44:05.445412,2
46548,3,2017-12-21 14:00:05.481918,2017-12-21 14:00:05.481918,2
46551,2,2017-12-21 14:07:25.559449,2017-12-21 14:07:25.559449,3
46552,3,2017-12-21 14:08:05.425732,2017-12-21 14:08:05.425732,3
46554,3,2017-12-21 14:11:25.31023,2017-12-21 14:11:25.31023,3
46555,3,2017-12-21 14:12:45.559658,2017-12-21 14:12:45.559658,2
46557,3,2017-12-21 14:22:05.675151,2017-12-21 14:22:05.675151,0
46561,3,2017-12-21 14:25:26.813743,2017-12-21 14:25:26.813743,2
46563,4,2017-12-21 14:34:25.530293,2017-12-21 14:34:25.530293,1
46565,3,2017-12-21 14:36:05.377978,2017-12-21 14:36:05.377978,0
46566,3,2017-12-21 14:37:25.252478,2017-12-21 14:37:25.252478,1
46567,2,2017-12-21 14:38:05.528479,2017-12-21 14:38:05.528479,1
46568,2,2017-12-21 14:38:45.536152,2017-12-21 14:38:45.536152,2
46574,4,2017-12-21 14:55:25.526336,2017-12-21 14:55:25.526336,0
46575,4,2017-12-21 14:56:05.48255,2017-12-21 14:56:05.48255,1
46576,4,2017-12-21 15:09:25.949105,2017-12-21 15:09:25.949105,0
46578,5,2017-12-21 15:14:05.365567,2017-12-21 15:14:05.365567,1
46579,5,2017-12-21 15:16:05.56975,2017-12-21 15:16:05.56975,0
46582,5,2017-12-21 15:19:45.37341,2017-12-21 15:19:45.37341,1
46586,5,2017-12-21 15:31:21.258189,2017-12-21 15:31:21.258189,1
46587,4,2017-12-21 15:31:41.220194,2017-12-21 15:31:41.220194,1
46588,4,2017-12-21 15:32:01.103732,2017-12-21 15:32:01.103732,2
46589,4,2017-12-21 15:32:21.151043,2017-12-21 15:32:21.151043,3
46590,3,2017-12-21 15:41:01.1153,2017-12-21 15:41:01.1153,3
46591,2,2017-12-21 15:43:41.043035,2017-12-21 15:43:41.043035,4
46592,3,2017-12-21 15:47:21.017459,2017-12-21 15:47:21.017459,4
46593,3,2017-12-21 15:48:00.951842,2017-12-21 15:48:00.951842,3
46594,2,2017-12-21 15:49:01.052315,2017-12-21 15:49:01.052315,2
46595,2,2017-12-21 15:51:41.160139,2017-12-21 15:51:41.160139,1
46596,2,2017-12-21 15:53:41.033036,2017-12-21 15:53:41.033036,0
46597,2,2017-12-21 15:54:20.974788,2017-12-21 15:54:20.974788,1
46598,2,2017-12-21 15:55:21.046077,2017-12-21 15:55:21.046077,2
46599,3,2017-12-21 15:58:21.242557,2017-12-21 15:58:21.242557,2
46600,2,2017-12-21 15:59:21.139633,2017-12-21 15:59:21.139633,2
46601,3,2017-12-21 16:00:41.131654,2017-12-21 16:00:41.131654,2
46602,2,2017-12-21 16:01:41.209237,2017-12-21 16:01:41.209237,2
46603,1,2017-12-21 16:03:01.181307,2017-12-21 16:03:01.181307,4
46604,2,2017-12-21 16:03:41.217819,2017-12-21 16:03:41.217819,2
46605,2,2017-12-21 16:09:21.041403,2017-12-21 16:09:21.041403,3
46606,2,2017-12-21 16:09:41.233282,2017-12-21 16:09:41.233282,2
46607,1,2017-12-21 16:13:00.992124,2017-12-21 16:13:00.992124,3
46608,1,2017-12-21 16:15:01.149214,2017-12-21 16:15:01.149214,2
46609,1,2017-12-21 16:16:01.249901,2017-12-21 16:16:01.249901,3
46610,0,2017-12-21 16:16:21.062776,2017-12-21 16:16:21.062776,1000
46611,1,2017-12-21 16:17:01.023259,2017-12-21 16:17:01.023259,4
46612,2,2017-12-21 16:18:41.12229,2017-12-21 16:18:41.12229,0
46613,2,2017-12-21 16:20:01.028552,2017-12-21 16:20:01.028552,1
46614,2,2017-12-21 16:20:21.234848,2017-12-21 16:20:21.234848,0
46615,1,2017-12-21 16:21:20.952805,2017-12-21 16:21:20.952805,1
46616,2,2017-12-21 16:24:41.183832,2017-12-21 16:24:41.183832,1
46617,3,2017-12-21 16:28:01.054035,2017-12-21 16:28:01.054035,1
46618,5,2017-12-21 16:28:21.247362,2017-12-21 16:28:21.247362,1
46619,5,2017-12-21 16:31:41.018578,2017-12-21 16:31:41.018578,0
46620,4,2017-12-21 16:32:25.734457,2017-12-21 16:32:25.734457,0
46621,4,2017-12-21 16:33:21.176449,2017-12-21 16:33:21.176449,1
46622,3,2017-12-21 16:40:21.493148,2017-12-21 16:40:21.493148,1
46623,4,2017-12-21 16:41:41.04731,2017-12-21 16:41:41.04731,1
46624,5,2017-12-21 16:44:01.542575,2017-12-21 16:44:01.542575,1
46625,6,2017-12-21 16:51:41.341326,2017-12-21 16:51:41.341326,1
46626,5,2017-12-21 16:53:21.507026,2017-12-21 16:53:21.507026,1
46627,6,2017-12-21 16:54:21.369689,2017-12-21 16:54:21.369689,1
46628,5,2017-12-21 16:54:40.971715,2017-12-21 16:54:40.971715,1
46629,4,2017-12-21 16:56:41.220614,2017-12-21 16:56:41.220614,1
46630,5,2017-12-21 17:02:21.087778,2017-12-21 17:02:21.087778,1
46631,6,2017-12-21 17:04:01.127282,2017-12-21 17:04:01.127282,1
46632,5,2017-12-21 17:06:21.124822,2017-12-21 17:06:21.124822,1
46633,6,2017-12-21 17:07:41.12794,2017-12-21 17:07:41.12794,1
46634,6,2017-12-21 17:09:01.034584,2017-12-21 17:09:01.034584,0
46635,6,2017-12-21 17:10:01.105059,2017-12-21 17:10:01.105059,1
46636,7,2017-12-21 17:11:21.286267,2017-12-21 17:11:21.286267,1
46637,6,2017-12-21 17:11:41.12804,2017-12-21 17:11:41.12804,1
46638,7,2017-12-21 17:12:21.17924,2017-12-21 17:12:21.17924,1
46639,8,2017-12-21 17:13:21.226275,2017-12-21 17:13:21.226275,1
46640,7,2017-12-21 17:14:01.062812,2017-12-21 17:14:01.062812,1
46641,8,2017-12-21 17:14:41.395565,2017-12-21 17:14:41.395565,1
46642,7,2017-12-21 17:15:21.235802,2017-12-21 17:15:21.235802,1
46643,6,2017-12-21 17:18:21.674964,2017-12-21 17:18:21.674964,1
